id_devis_type,num_devis_type,description_devis_type,nom_devis_type,dth_creation_devis_type,id_produit,nom_produit,cd_produit,famille_article_produit,famille_produit,famille_equipement_produit,marque_produit,modele_produit,type_equipement_produit,min_pv,max_pv,moy_pv
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I00000294qCQAQ,PRIME CEE EDF (SIREN 552 081 317),AIDE-CEE-SYNERCIEL,Prestation,Prestation,,,,,0,0,0
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t5I0000028mzTQAQ,D Forfait fourniture alimentation triphasée tableau maison / sous tableau chauffage,FOR-ALIMPACT20,Accessoires,Accessoires,Autres,INCONNU,FOR-ALIMPACT20,Autres,"397,95","397,95","397,95"
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t5I00000294qCQAQ,PRIME CEE EDF (SIREN 552 081 317),AIDE-CEE-SYNERCIEL,Prestation,Prestation,,,,,0,0,0
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t5I000002A9G6QAK,Estimation Aide MaPrimeRenov,AIDE-MPR,Prestation,Prestation,,,,,0,0,0
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01tTo000007VDNoIAO,Préparateur d'eau chaude sanitaire Mileo 200L - ATLANTIC,90881,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose PAC,1874,1896,"1894,307692"
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01tSb00000AgQGXIA3,Traitement / Gestion des déchets,TD,Accessoires,Accessoires,Autres,INCONNU,,Autres,5,5,5
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01tSb000002tvadIAA,Bridge Cozytouch V2 - ATLANTIC,2449,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose divers,140,"140,14","140,1292308"
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t5I0000028I4yQAE,Support rubber 600,CLI04470,Accessoires,Accessoires,Accessoire de pose,INCONNU,---SUPPORT RUBBER 600   /2,Accessoire de pose divers,"93,84","93,84","93,84"
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t5I0000027KDeQAM,Forfait mise en service PAC,FOR-MES-PAC,Prestation,Prestation,Pompe à chaleur,,,,350,390,"363,3333333"
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t7T000002BxNnQAK,BALLON TAMPON 50 LITRES,50AAC50-IPACR8,Accessoires,Accessoires,Pompe à chaleur,INCONNU,50AAC50-IPACR8,Pompe à chaleur air/eau,250,250,250
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t5I0000027KC6QAM,Forfait Désembouage/Rinçage de l'installation,FOR-DESEMBOUAGE,Prestation,Prestation,Chaudière,,,,"454,55",690,"487,8791667"
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t7T000002BxNYQA0,Ballon tampon 25 LITRES,25AC-A IPAC,Accessoires,Accessoires,Pompe à chaleur,INCONNU,25AC-A IPAC,Pompe à chaleur air/eau,220,220,220
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t5I0000028mzNQAQ,D Forfait liaison frigorifique en cuivre bitube isolé,FOR-LIAISONFRIGO-20,Accessoires,Accessoires,Autres,INCONNU,FOR-LIAISONFRIGO-20,Autres,"621,3","621,3","621,3"
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t5I0000028mzKQAQ,A Forfait liaison frigorifique en cuivre bitube isolé,FOR-LIAISONFRIGO-5,Accessoires,Accessoires,Autres,INCONNU,FOR-LIAISONFRIGO-5,Autres,"155,33","155,33","155,33"
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t5I0000027NoRQAU,Pompe à chaleur air/eau split ALFEA EXCELLIA HP AI TRI 17 triphasée - ATLANTIC,526633,Appareils,Appareils,Pompe à chaleur,ATLANTIC,Alféa Excellia HP A.I. TRI 17,Pompe à chaleur air/eau,"10621,02",12484,"10764,32615"
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t5I00000298guQAA,Proposition de contrat,PROPCONTRAT,Prestation,Prestation,,,,,0,0,0
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01tSb000002tvaaIAA,NAVILINK A59 NB - ATLANTIC,74231,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose divers,156,"156,14","156,1292308"
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01tSb0000039cnVIAQ,Prévisite installation,FOR-PREVISITE,Prestation,Prestation,,,,,0,1,"0,5"
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t5I0000028DQ3QAM,Circulateur de chauffage DN25 avec - hauteur de refoulement 6 m entraxe 180,512200058,Accessoires,Accessoires,Accessoire de pose,OEG,Circulateur de chauffage DN25 avec - hauteur de refoulement 6 m entraxe 180,"Accessoire hydraulique : circulateurs, pots à boues","167,82",190,"187,9836364"
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01tSb000007XbEVIA0,Forfait hydraulique,FOR-HYDRAUB,Consommables,Consommables,Accessoire de pose,,,,486,486,486
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t7T000000d3A0QAI,Remise exceptionnelle,REMISE-EXC,Prestation,Prestation,,,,,0,0,0
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01t5I0000028mzRQAQ,B Forfait fourniture alimentation triphasée tableau maison / sous tableau chauffage,FOR-ALIMPACT10,Accessoires,Accessoires,Autres,INCONNU,FOR-ALIMPACT10,Autres,"198,98","198,98","198,98"
a1mTo000002fnGXIAY,DT-00002419,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI CHAUFFAGE ET ECS DEPORTE,2025-10-31 14:18:18,01tTo000008RtTdIAK,Etude personnalisée,GENE-CEE-EFFY,Autres,Autres,Autres,INCONNU,,Autres,0,0,0
